_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
482,2024,3,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,ICD-10,185.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,185.0,False,False,2024-03
483,2024,3,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,ICD-10,344.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,344.0,False,False,2024-03
493,2024,3,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,189.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,189.0,False,False,2024-03
494,2024,3,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,256.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,256.0,False,False,2024-03
504,2024,3,Occurrence,Gender,Female,PAR,Parkinson's disease,ICD-10,139.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,139.0,False,False,2024-03
505,2024,3,Occurrence,Gender,Male,PAR,Parkinson's disease,ICD-10,192.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,192.0,False,False,2024-03
515,2024,3,Occurrence,Gender,Female,PNF,Influenza and pneumonia,ICD-10,211.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,211.0,False,False,2024-03
516,2024,3,Occurrence,Gender,Male,PNF,Influenza and pneumonia,ICD-10,264.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,264.0,False,False,2024-03
526,2024,3,Occurrence,Gender,Female,STK,Cerebrovascular diseases,ICD-10,835.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,835.0,False,False,2024-03
527,2024,3,Occurrence,Gender,Male,STK,Cerebrovascular diseases,ICD-10,645.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,645.0,False,False,2024-03
537,2024,3,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),ICD-10,85.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,85.0,False,False,2024-03
