_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
1838,2024,11,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,303.0,,,02/17/2026,02/17/2026,2024-11-01,2026-02-17,2026-02-17,False,,303.0,False,True,2024-11
1839,2024,11,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,3794.0,,,02/17/2026,02/17/2026,2024-11-01,2026-02-17,2026-02-17,False,,3794.0,False,True,2024-11
1840,2024,11,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1834.0,,,02/17/2026,02/17/2026,2024-11-01,2026-02-17,2026-02-17,False,,1834.0,False,True,2024-11
2017,2024,12,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,8567.0,,,02/17/2026,02/17/2026,2024-12-01,2026-02-17,2026-02-17,False,,8567.0,False,True,2024-12
2018,2024,12,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1590.0,,,02/17/2026,02/17/2026,2024-12-01,2026-02-17,2026-02-17,False,,1590.0,False,True,2024-12
2019,2024,12,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9959.0,,,02/17/2026,02/17/2026,2024-12-01,2026-02-17,2026-02-17,False,,9959.0,False,True,2024-12
2020,2024,12,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,297.0,,,02/17/2026,02/17/2026,2024-12-01,2026-02-17,2026-02-17,False,,297.0,False,True,2024-12
2021,2024,12,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4335.0,,,02/17/2026,02/17/2026,2024-12-01,2026-02-17,2026-02-17,False,,4335.0,False,True,2024-12
2022,2024,12,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1553.0,,,02/17/2026,02/17/2026,2024-12-01,2026-02-17,2026-02-17,False,,1553.0,False,True,2024-12
2199,2025,1,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,9751.0,,,02/17/2026,02/17/2026,2025-01-01,2026-02-17,2026-02-17,False,,9751.0,False,True,2025-01
2200,2025,1,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1680.0,,,02/17/2026,02/17/2026,2025-01-01,2026-02-17,2026-02-17,False,,1680.0,False,True,2025-01
2201,2025,1,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,10612.0,,,02/17/2026,02/17/2026,2025-01-01,2026-02-17,2026-02-17,False,,10612.0,False,True,2025-01
2202,2025,1,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,375.0,,,02/17/2026,02/17/2026,2025-01-01,2026-02-17,2026-02-17,False,,375.0,False,True,2025-01
2203,2025,1,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4928.0,,,02/17/2026,02/17/2026,2025-01-01,2026-02-17,2026-02-17,False,,4928.0,False,True,2025-01
2204,2025,1,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1609.0,,,02/17/2026,02/17/2026,2025-01-01,2026-02-17,2026-02-17,False,,1609.0,False,True,2025-01
2381,2025,2,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,8321.0,,,02/17/2026,02/17/2026,2025-02-01,2026-02-17,2026-02-17,False,,8321.0,False,True,2025-02
2382,2025,2,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1330.0,,,02/17/2026,02/17/2026,2025-02-01,2026-02-17,2026-02-17,False,,1330.0,False,True,2025-02
2383,2025,2,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9289.0,,,02/17/2026,02/17/2026,2025-02-01,2026-02-17,2026-02-17,False,,9289.0,False,True,2025-02
