_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
994,2024,6,Occurrence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,5056.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,5056.0,True,False,2024-06
1005,2024,6,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,470.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,470.0,True,False,2024-06
1016,2024,6,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,1689.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,1689.0,True,False,2024-06
1027,2024,6,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,501.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,501.0,True,False,2024-06
1038,2024,6,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,356.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,356.0,True,False,2024-06
1049,2024,6,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,343.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,343.0,True,False,2024-06
1060,2024,6,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,379.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,379.0,True,False,2024-06
1071,2024,6,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,1396.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,1396.0,True,False,2024-06
1082,2024,6,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,339.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,339.0,True,False,2024-06
1121,2024,7,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,1319.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,1319.0,True,False,2024-07
1132,2024,7,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,5151.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,5151.0,True,False,2024-07
1143,2024,7,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,898.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,898.0,True,False,2024-07
1154,2024,7,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,900.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,900.0,True,False,2024-07
1165,2024,7,Occurrence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,182.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,182.0,True,False,2024-07
